dt,open_price,high,low,close_price,volume
2015-02-23 18:55:00,131.92,131.98,131.86,131.97,347602
2015-02-23 19:00:00,131.98,132.09,131.94,132.08,467619
2015-02-23 19:05:00,132.08,132.15,132.08,132.13,340081
2015-02-23 19:10:00,132.12,132.14,132.06,132.12,252790
2015-02-23 19:15:00,132.13,132.31,132.12,132.22,671215
2015-02-23 19:20:00,132.22,132.32,132.16,132.26,347830
2015-02-23 19:25:00,132.27,132.40,132.25,132.39,458496
2015-02-23 19:30:00,132.40,132.47,132.33,132.45,621277
2015-02-23 19:35:00,132.45,132.60,132.38,132.48,1217728
2015-02-23 19:40:00,132.48,132.56,132.45,132.49,486205
2015-02-23 19:45:00,132.49,132.54,132.38,132.51,716426
2015-02-23 19:50:00,132.51,132.55,132.46,132.50,508570
2015-02-23 19:55:00,132.50,132.50,132.42,132.45,541802
2015-02-23 20:00:00,132.45,132.51,132.38,132.39,500706
2015-02-23 20:05:00,132.40,132.41,132.27,132.29,619712
2015-02-23 20:10:00,132.29,132.30,132.08,132.12,741588
2015-02-23 20:15:00,132.11,132.24,132.06,132.20,779752
2015-02-23 20:20:00,132.20,132.43,132.18,132.40,541506
2015-02-23 20:25:00,132.39,132.42,132.17,132.23,594260
2015-02-23 20:30:00,132.24,132.55,132.17,132.51,794031
2015-02-23 20:35:00,132.52,132.65,132.49,132.57,782418
2015-02-23 20:40:00,132.57,132.65,132.50,132.57,546758
2015-02-23 20:45:00,132.57,132.75,132.57,132.71,699790
2015-02-23 20:50:00,132.71,132.80,132.64,132.79,856017
2015-02-23 20:55:00,132.79,132.87,132.73,132.85,994733
2015-02-23 21:00:00,132.86,133.00,132.80,133.00,4543813
2015-02-24 14:30:00,132.94,132.94,132.50,132.59,948219
2015-02-24 14:35:00,132.64,132.93,132.05,132.20,2766920
2015-02-24 14:40:00,132.20,132.21,131.17,131.44,3851304
2015-02-24 14:45:00,131.44,131.88,131.43,131.87,1807434
2015-02-24 14:50:00,131.88,132.09,131.80,131.94,1492476
2015-02-24 14:55:00,131.93,132.21,131.81,131.89,1318431
2015-02-24 15:00:00,131.89,131.99,131.65,131.71,904583
2015-02-24 15:05:00,131.71,132.10,131.57,131.91,1186259
2015-02-24 15:10:00,131.92,132.08,131.83,132.07,880581
2015-02-24 15:15:00,132.07,132.20,132.00,132.09,917353
2015-02-24 15:20:00,132.09,132.24,131.98,132.21,887617
2015-02-24 15:25:00,132.22,132.47,132.11,132.42,1130620
2015-02-24 15:30:00,132.43,132.71,132.35,132.60,1271741
2015-02-24 15:35:00,132.61,132.69,132.46,132.66,790761
2015-02-24 15:40:00,132.66,132.97,132.65,132.81,1451475
2015-02-24 15:45:00,132.82,132.93,132.76,132.91,670335
2015-02-24 15:50:00,132.92,133.28,132.89,133.20,1942343
2015-02-24 15:55:00,133.20,133.30,133.15,133.17,964256
2015-02-24 16:00:00,133.18,133.30,133.13,133.19,762490
2015-02-24 16:05:00,133.19,133.21,132.86,133.10,1265965
2015-02-24 16:10:00,133.11,133.39,133.11,133.38,795957
2015-02-24 16:15:00,133.39,133.60,133.37,133.48,1225725
2015-02-24 16:20:00,133.48,133.50,133.41,133.45,562086
2015-02-24 16:25:00,133.43,133.51,133.37,133.45,666604
2015-02-24 16:30:00,133.46,133.53,133.33,133.48,592297
2015-02-24 16:35:00,133.48,133.52,133.30,133.35,635211
2015-02-24 16:40:00,133.35,133.38,132.91,132.99,1106362
2015-02-24 16:45:00,132.98,133.22,132.95,133.19,703412
2015-02-24 16:50:00,133.19,133.31,133.06,133.12,497252
2015-02-24 16:55:00,133.12,133.18,133.03,133.08,460763
2015-02-24 17:00:00,133.07,133.11,132.85,132.85,626954
2015-02-24 17:05:00,132.86,132.88,132.67,132.83,808669
2015-02-24 17:10:00,132.83,133.00,132.83,132.91,399862
2015-02-24 17:15:00,132.91,133.00,132.84,132.85,373059
2015-02-24 17:20:00,132.85,132.91,132.47,132.68,912398
2015-02-24 17:25:00,132.68,132.81,132.63,132.70,425891
2015-02-24 17:30:00,132.70,132.76,132.55,132.59,373119
2015-02-24 17:35:00,132.59,132.65,132.12,132.37,748333
2015-02-24 17:40:00,132.36,132.37,132.12,132.13,924576
2015-02-24 17:45:00,132.13,132.17,131.90,132.08,1466144
2015-02-24 17:50:00,132.08,132.20,131.87,131.95,675989
2015-02-24 17:55:00,131.96,131.99,131.66,131.92,1048443
2015-02-24 18:00:00,131.91,132.16,131.90,132.07,624974
2015-02-24 18:05:00,132.06,132.38,132.04,132.37,748036
2015-02-24 18:10:00,132.37,132.40,132.22,132.38,584375
2015-02-24 18:15:00,132.38,132.46,132.31,132.40,528536
2015-02-24 18:20:00,132.40,132.48,132.35,132.39,395431
2015-02-24 18:25:00,132.40,132.41,132.26,132.32,335628
2015-02-24 18:30:00,132.31,132.40,132.24,132.32,299590
2015-02-24 18:35:00,132.33,132.39,132.26,132.33,276699
2015-02-24 18:40:00,132.32,132.73,132.32,132.62,612357
2015-02-24 18:45:00,132.61,132.74,132.58,132.73,297071
2015-02-24 18:50:00,132.73,132.78,132.60,132.61,399951
2015-02-24 18:55:00,132.62,132.65,132.52,132.60,343801
2015-02-24 19:00:00,132.60,132.62,132.43,132.49,306631
2015-02-24 19:05:00,132.53,132.55,132.45,132.53,241792
2015-02-24 19:10:00,132.53,132.60,132.45,132.49,306893
2015-02-24 19:15:00,132.50,132.80,132.49,132.79,341808
2015-02-24 19:20:00,132.79,132.89,132.71,132.79,474763
2015-02-24 19:25:00,132.79,132.82,132.65,132.71,424756
2015-02-24 19:30:00,132.71,132.75,132.55,132.60,365200
2015-02-24 19:35:00,132.59,132.76,132.59,132.65,301353
2015-02-24 19:40:00,132.65,132.69,132.45,132.50,412819
2015-02-24 19:45:00,132.50,132.65,132.34,132.64,627933
2015-02-24 19:50:00,132.64,132.74,132.58,132.64,357337
2015-02-24 19:55:00,132.64,132.88,132.62,132.80,421331
2015-02-24 20:00:00,132.80,132.88,132.67,132.70,426314
2015-02-24 20:05:00,132.69,132.84,132.65,132.77,389894
2015-02-24 20:10:00,132.78,132.81,132.60,132.80,332544
2015-02-24 20:15:00,132.81,132.83,132.67,132.74,342624
2015-02-24 20:20:00,132.74,132.85,132.72,132.85,404494
2015-02-24 20:25:00,132.86,132.95,132.84,132.89,640789
2015-02-24 20:30:00,132.90,132.96,132.86,132.90,391539
2015-02-24 20:35:00,132.90,132.96,132.78,132.79,409679
2015-02-24 20:40:00,132.78,132.87,132.70,132.72,421099
2015-02-24 20:45:00,132.72,132.83,132.72,132.81,468998
2015-02-24 20:50:00,132.81,132.82,132.27,132.31,1107162
2015-02-24 20:55:00,132.33,132.35,132.00,132.09,1563757
2015-02-24 21:00:00,132.10,132.26,131.93,132.17,2658590
2015-02-25 14:30:00,131.56,131.60,131.51,131.51,488722
2015-02-25 14:35:00,131.53,131.60,130.53,130.76,3374809
2015-02-25 14:40:00,130.75,131.35,130.74,131.26,1882803
2015-02-25 14:45:00,131.27,131.45,131.01,131.42,1240769
2015-02-25 14:50:00,131.42,131.44,131.17,131.19,833887
2015-02-25 14:55:00,131.19,131.28,130.95,131.18,917403
2015-02-25 15:00:00,131.19,131.37,131.03,131.03,785423
2015-02-25 15:05:00,131.04,131.25,131.03,131.16,696148
2015-02-25 15:10:00,131.16,131.30,130.91,131.30,792274
2015-02-25 15:15:00,131.29,131.30,131.08,131.22,428279
2015-02-25 15:20:00,131.21,131.34,130.95,131.04,1025196
2015-02-25 15:25:00,131.03,131.07,130.78,130.80,910918
2015-02-25 15:30:00,130.80,130.85,130.26,130.28,1783240
2015-02-25 15:35:00,130.30,130.73,130.27,130.67,1296100
2015-02-25 15:40:00,130.68,130.69,130.43,130.56,711156
2015-02-25 15:45:00,130.56,130.75,130.50,130.74,731203
2015-02-25 15:50:00,130.74,130.75,130.58,130.70,468275
2015-02-25 15:55:00,130.70,130.87,130.61,130.83,722837
2015-02-25 16:00:00,130.82,130.99,130.80,130.88,679091
2015-02-25 16:05:00,130.89,130.92,130.83,130.90,359874
2015-02-25 16:10:00,130.91,130.94,130.69,130.70,471765
2015-02-25 16:15:00,130.70,130.91,130.69,130.87,535326
2015-02-25 16:20:00,130.87,131.03,130.87,130.97,548037
2015-02-25 16:25:00,130.96,131.09,130.92,131.08,481889
2015-02-25 16:30:00,131.09,131.25,131.03,131.23,539331
2015-02-25 16:35:00,131.24,131.26,131.05,131.05,428944
2015-02-25 16:40:00,131.07,131.23,131.06,131.20,337834
2015-02-25 16:45:00,131.20,131.22,131.06,131.13,271067
2015-02-25 16:50:00,131.12,131.20,131.07,131.17,271083
2015-02-25 16:55:00,131.16,131.20,130.95,131.04,477146
2015-02-25 17:00:00,131.04,131.04,130.83,130.86,413594
2015-02-25 17:05:00,130.86,131.00,130.81,130.92,366823
2015-02-25 17:10:00,130.92,130.97,130.82,130.88,273822
2015-02-25 17:15:00,130.88,131.03,130.88,130.96,275575
2015-02-25 17:20:00,130.96,131.00,130.90,130.92,180974
2015-02-25 17:25:00,130.93,130.99,130.91,130.94,160565
2015-02-25 17:30:00,130.91,130.96,130.85,130.86,250497
2015-02-25 17:35:00,130.85,130.88,130.72,130.73,369883
2015-02-25 17:40:00,130.73,130.92,130.72,130.92,274279
2015-02-25 17:45:00,130.92,131.02,130.91,130.93,308982
2015-02-25 17:50:00,130.93,131.09,130.93,131.07,292000
2015-02-25 17:55:00,131.07,131.14,131.00,131.02,317503
2015-02-25 18:00:00,131.02,131.04,130.95,130.98,221486
2015-02-25 18:05:00,130.99,131.01,130.97,130.97,159363
2015-02-25 18:10:00,130.97,131.00,130.88,130.92,240267
2015-02-25 18:15:00,130.92,131.01,130.92,130.98,184220
2015-02-25 18:20:00,130.98,131.00,130.95,130.98,151322
2015-02-25 18:25:00,130.98,131.00,130.95,130.96,172878
2015-02-25 18:30:00,130.97,130.97,130.85,130.87,293709
2015-02-25 18:35:00,130.87,130.93,130.81,130.93,496375
2015-02-25 18:40:00,130.93,130.93,130.85,130.90,278375
2015-02-25 18:45:00,130.90,130.91,130.80,130.87,279931
2015-02-25 18:50:00,130.86,130.87,130.71,130.73,329969
2015-02-25 18:55:00,130.73,130.74,130.35,130.39,1056783
2015-02-25 19:00:00,130.40,130.45,130.26,130.27,861445
2015-02-25 19:05:00,130.26,130.28,129.76,129.79,3013871
2015-02-25 19:10:00,129.78,129.99,129.70,129.70,1095590
2015-02-25 19:15:00,129.71,130.17,129.71,130.03,1370192
2015-02-25 19:20:00,130.03,130.23,130.02,130.14,626023
2015-02-25 19:25:00,130.13,130.21,129.96,130.15,672703
2015-02-25 19:30:00,130.14,130.17,130.00,130.11,456144
2015-02-25 19:35:00,130.10,130.15,129.62,129.74,1135072
2015-02-25 19:40:00,129.73,129.74,128.51,128.82,2698164
2015-02-25 19:45:00,128.77,128.87,128.28,128.78,3350353
2015-02-25 19:50:00,128.78,129.08,128.70,128.91,1714451
2015-02-25 19:55:00,128.91,129.09,128.57,128.93,1520637
2015-02-25 20:00:00,128.94,129.29,128.93,129.15,1452487
2015-02-25 20:05:00,129.15,129.18,128.76,128.78,992010
2015-02-25 20:10:00,128.78,128.95,128.69,128.78,1013604
2015-02-25 20:15:00,128.78,129.25,128.78,129.23,977694
2015-02-25 20:20:00,129.22,129.33,128.95,129.01,1125026
2015-02-25 20:25:00,129.01,129.02,128.85,128.98,713786
2015-02-25 20:30:00,128.98,128.99,128.35,128.38,1513626
2015-02-25 20:35:00,128.39,128.78,128.38,128.38,1536494
2015-02-25 20:40:00,128.38,128.54,128.28,128.45,1588397
2015-02-25 20:45:00,128.43,128.70,128.15,128.70,1579596
2015-02-25 20:50:00,128.70,128.79,128.53,128.77,1166168
2015-02-25 20:55:00,128.76,128.82,128.67,128.77,1209952
2015-02-25 21:00:00,128.78,128.88,128.65,128.74,3430827
2015-02-26 14:30:00,128.78,128.85,128.66,128.81,599332
2015-02-26 14:35:00,128.79,129.00,127.05,127.64,4844749
2015-02-26 14:40:00,127.64,128.28,127.30,128.19,2648274
2015-02-26 14:45:00,128.30,128.37,128.11,128.15,165197
2015-02-26 14:50:00,128.19,128.19,127.65,127.81,1494682
2015-02-26 14:55:00,127.82,128.01,127.41,127.61,1526668
2015-02-26 15:00:00,127.61,127.62,126.66,126.86,2709560
2015-02-26 15:05:00,126.84,127.18,126.61,126.99,2102009
2015-02-26 15:10:00,126.98,127.18,126.68,126.84,1593684
2015-02-26 15:15:00,126.83,127.09,126.68,126.98,1198537
2015-02-26 15:20:00,126.97,127.46,126.87,127.24,1462957
2015-02-26 15:25:00,127.24,127.46,127.02,127.17,910008
2015-02-26 15:30:00,127.17,127.54,127.14,127.47,887955
2015-02-26 15:35:00,127.44,127.73,127.25,127.71,1005345
2015-02-26 15:40:00,127.71,127.78,127.50,127.67,994276
2015-02-26 15:45:00,127.66,127.77,127.44,127.65,792079
2015-02-26 15:50:00,127.64,127.80,127.57,127.57,731411
2015-02-26 15:55:00,127.57,127.81,127.54,127.65,592725
2015-02-26 16:00:00,127.65,127.83,127.65,127.68,547647
2015-02-26 16:05:00,127.68,127.95,127.67,127.91,815780
2015-02-26 16:10:00,127.94,128.09,127.81,128.05,1125037
2015-02-26 16:15:00,128.05,128.28,128.02,128.22,819890
2015-02-26 16:20:00,128.22,128.32,128.05,128.17,791452
2015-02-26 16:25:00,128.18,128.20,128.02,128.06,441104
2015-02-26 16:30:00,128.06,128.20,128.04,128.16,438723
2015-02-26 16:35:00,128.15,128.46,128.14,128.41,761365
2015-02-26 16:40:00,128.42,128.77,128.42,128.72,1007718
2015-02-26 16:45:00,128.71,128.94,128.70,128.72,851009
2015-02-26 16:50:00,128.72,129.05,128.72,129.02,906548
2015-02-26 16:55:00,129.02,129.39,128.96,129.36,1204471
2015-02-26 17:00:00,129.37,129.40,129.18,129.30,959575
2015-02-26 17:05:00,129.31,129.34,129.01,129.04,1116559
2015-02-26 17:10:00,129.04,129.15,128.85,128.93,1341026
2015-02-26 17:15:00,128.94,129.12,128.88,129.11,715005
2015-02-26 17:20:00,129.12,129.29,128.96,128.99,895517
2015-02-26 17:25:00,128.99,129.34,128.97,129.34,659869
2015-02-26 17:30:00,129.34,129.74,129.31,129.68,1545346
2015-02-26 17:35:00,129.68,129.94,129.65,129.77,1443332
2015-02-26 17:40:00,129.78,129.87,129.70,129.80,998736
2015-02-26 17:45:00,129.80,129.87,129.67,129.84,759418
2015-02-26 17:50:00,129.83,130.07,129.77,130.03,1469170
2015-02-26 17:55:00,130.03,130.04,129.78,129.81,879376
2015-02-26 18:00:00,129.82,129.98,129.79,129.89,492501
2015-02-26 18:05:00,129.89,130.20,129.88,130.20,877293
2015-02-26 18:10:00,130.20,130.37,130.16,130.32,1237590
2015-02-26 18:15:00,130.31,130.69,130.31,130.59,1447133
2015-02-26 18:20:00,130.59,130.67,130.38,130.44,987607
2015-02-26 18:25:00,130.43,130.44,130.11,130.20,1087206
2015-02-26 18:30:00,130.19,130.40,130.13,130.34,624822
2015-02-26 18:35:00,130.34,130.65,130.26,130.63,631298
2015-02-26 18:40:00,130.64,130.82,130.48,130.77,980594
2015-02-26 18:45:00,130.76,130.87,130.61,130.69,825304
2015-02-26 18:50:00,130.68,130.83,130.53,130.65,987320
2015-02-26 18:55:00,130.65,130.84,130.59,130.59,618155
2015-02-26 19:00:00,130.60,130.68,130.30,130.34,813421
2015-02-26 19:05:00,130.33,130.46,130.07,130.24,1174579
2015-02-26 19:10:00,130.23,130.32,130.16,130.26,572973
2015-02-26 19:15:00,130.25,130.32,130.07,130.07,666960
2015-02-26 19:20:00,130.08,130.08,129.66,129.77,1634810
2015-02-26 19:25:00,129.80,129.81,129.38,129.54,1049491
2015-02-26 19:30:00,129.55,129.77,129.20,129.35,1055272
2015-02-26 19:35:00,129.34,129.43,129.09,129.12,932047
2015-02-26 19:40:00,129.11,129.35,128.90,129.32,991341
2015-02-26 19:45:00,129.33,129.55,129.28,129.44,677427
2015-02-26 19:50:00,129.44,129.65,129.38,129.60,459610
2015-02-26 19:55:00,129.60,129.77,129.55,129.58,662468
2015-02-26 20:00:00,129.59,129.65,129.41,129.64,458893
2015-02-26 20:05:00,129.64,129.65,129.19,129.34,614748
2015-02-26 20:10:00,129.34,129.75,129.28,129.70,587205
2015-02-26 20:15:00,129.70,130.09,129.61,130.03,908052
2015-02-26 20:20:00,130.05,130.18,129.85,130.06,743428
2015-02-26 20:25:00,130.06,130.20,129.91,130.03,707131
2015-02-26 20:30:00,130.02,130.23,129.98,130.19,471598
2015-02-26 20:35:00,130.20,130.31,130.12,130.22,697374
2015-02-26 20:40:00,130.23,130.28,130.10,130.19,443109
2015-02-26 20:45:00,130.19,130.31,130.16,130.20,772396
2015-02-26 20:50:00,130.20,130.21,130.05,130.20,751755
2015-02-26 20:55:00,130.17,130.31,130.08,130.28,788718
2015-02-26 21:00:00,130.29,130.45,130.28,130.41,3205415
2015-02-27 14:30:00,130.00,130.20,129.98,130.00,586201
2015-02-27 14:35:00,130.00,130.18,129.63,129.84,1624387
2015-02-27 14:40:00,129.84,129.87,129.20,129.27,1385930
2015-02-27 14:45:00,129.29,129.35,128.93,129.01,1875753
2015-02-27 14:50:00,129.00,129.18,128.59,129.14,1685242
2015-02-27 14:55:00,129.14,129.42,128.96,129.41,1110977
2015-02-27 15:00:00,129.42,129.92,129.35,129.90,1329019
2015-02-27 15:05:00,129.91,130.57,129.90,130.36,1925368
2015-02-27 15:10:00,130.36,130.38,129.82,129.83,1177378
2015-02-27 15:15:00,129.84,130.01,129.45,129.50,1033783
2015-02-27 15:20:00,129.50,129.76,129.28,129.72,942441
2015-02-27 15:25:00,129.73,130.10,129.59,130.07,979792
2015-02-27 15:30:00,130.07,130.19,129.70,130.15,709490
2015-02-27 15:35:00,130.16,130.16,129.87,130.04,569478
2015-02-27 15:40:00,130.04,130.28,129.91,130.00,771076
2015-02-27 15:45:00,130.01,130.19,129.95,130.16,397882
2015-02-27 15:50:00,130.17,130.17,130.00,130.03,410973
2015-02-27 15:55:00,130.02,130.03,129.65,129.80,648715
2015-02-27 16:00:00,129.81,129.93,129.75,129.76,437133
2015-02-27 16:05:00,129.77,129.77,129.51,129.63,691928
2015-02-27 16:10:00,129.64,129.90,129.63,129.80,490018
2015-02-27 16:15:00,129.81,129.94,129.66,129.87,439457
2015-02-27 16:20:00,129.87,130.02,129.76,129.77,506451
2015-02-27 16:25:00,129.77,129.85,129.66,129.83,342482
2015-02-27 16:30:00,129.83,129.85,129.55,129.62,437046
2015-02-27 16:35:00,129.63,129.89,129.63,129.86,377974
2015-02-27 16:40:00,129.86,129.92,129.73,129.81,368246
2015-02-27 16:45:00,129.81,130.02,129.81,129.88,448682
2015-02-27 16:50:00,129.89,130.00,129.80,129.87,338743
2015-02-27 16:55:00,129.87,129.93,129.80,129.88,294744
2015-02-27 17:00:00,129.88,129.95,129.83,129.92,214888
2015-02-27 17:05:00,129.92,130.01,129.90,129.91,362829
2015-02-27 17:10:00,129.91,130.01,129.81,129.85,392097
2015-02-27 17:15:00,129.85,130.01,129.85,129.98,265465
2015-02-27 17:20:00,129.98,130.00,129.92,129.96,215921
2015-02-27 17:25:00,129.95,129.99,129.85,129.97,274664
2015-02-27 17:30:00,129.97,130.00,129.90,129.94,198297
2015-02-27 17:35:00,129.95,130.00,129.92,129.95,219992
2015-02-27 17:40:00,129.95,130.01,129.91,129.99,279863
2015-02-27 17:45:00,129.98,130.01,129.91,129.99,221777
2015-02-27 17:50:00,129.99,130.00,129.83,129.88,251413
2015-02-27 17:55:00,129.88,129.89,129.66,129.69,527807
2015-02-27 18:00:00,129.69,129.75,129.57,129.69,332476
2015-02-27 18:05:00,129.69,129.82,129.62,129.81,313395
2015-02-27 18:10:00,129.81,129.95,129.79,129.87,423101
2015-02-27 18:15:00,129.87,129.88,129.82,129.83,168770
2015-02-27 18:20:00,129.83,129.84,129.65,129.66,395111
2015-02-27 18:25:00,129.66,129.79,129.63,129.76,309262
2015-02-27 18:30:00,129.77,129.79,129.68,129.75,305196
2015-02-27 18:35:00,129.75,129.82,129.72,129.76,237218
2015-02-27 18:40:00,129.77,129.84,129.71,129.75,404252
2015-02-27 18:45:00,129.75,129.75,129.45,129.52,675279
2015-02-27 18:50:00,129.53,129.64,129.45,129.63,414830
2015-02-27 18:55:00,129.64,129.81,129.61,129.68,430381
2015-02-27 19:00:00,129.68,129.70,129.59,129.62,373841
2015-02-27 19:05:00,129.62,129.63,129.50,129.53,413526
2015-02-27 19:10:00,129.53,129.59,129.33,129.34,393862
2015-02-27 19:15:00,129.34,129.38,129.17,129.23,493702
2015-02-27 19:20:00,129.23,129.39,129.21,129.25,390807
2015-02-27 19:25:00,129.26,129.28,129.16,129.24,375785
2015-02-27 19:30:00,129.24,129.25,128.90,128.98,856745
2015-02-27 19:35:00,128.99,129.18,128.82,129.11,737465
2015-02-27 19:40:00,129.11,129.24,128.91,128.92,529454
2015-02-27 19:45:00,128.93,128.99,128.79,128.86,524557
2015-02-27 19:50:00,128.83,128.99,128.77,128.96,580756
2015-02-27 19:55:00,128.95,129.15,128.93,128.94,654196
2015-02-27 20:00:00,128.94,129.08,128.85,129.07,374257
2015-02-27 20:05:00,129.06,129.14,128.87,129.00,459049
2015-02-27 20:10:00,129.00,129.13,128.92,128.92,399596
2015-02-27 20:15:00,128.91,128.94,128.75,128.76,650321
2015-02-27 20:20:00,128.76,128.99,128.73,128.92,502332
2015-02-27 20:25:00,128.92,129.19,128.91,129.09,640391
2015-02-27 20:30:00,129.09,129.13,128.93,128.96,494933
2015-02-27 20:35:00,128.97,128.98,128.83,128.84,528607
2015-02-27 20:40:00,128.84,128.85,128.65,128.67,979751
2015-02-27 20:45:00,128.68,128.81,128.55,128.56,995720
2015-02-27 20:50:00,128.56,128.62,128.42,128.47,1698922
2015-02-27 20:55:00,128.49,128.57,128.25,128.27,1483196
2015-02-27 21:00:00,128.27,128.53,128.24,128.46,8109533
2015-03-02 14:30:00,129.25,129.25,129.02,129.13,522716
2015-03-02 14:35:00,129.06,129.64,129.02,129.54,2111310
2015-03-02 14:40:00,129.54,129.58,129.04,129.11,1195950
2015-03-02 14:45:00,129.13,129.52,129.03,129.51,814097
2015-03-02 14:50:00,129.50,130.06,129.50,129.96,1727802
2015-03-02 14:55:00,129.96,130.01,129.71,129.79,929715
2015-03-02 15:00:00,129.79,130.00,129.65,129.96,627737
2015-03-02 15:05:00,129.96,130.28,129.88,129.91,1313558
2015-03-02 15:10:00,129.90,130.00,129.78,129.87,742201
2015-03-02 15:15:00,129.87,130.07,129.83,129.83,656372
2015-03-02 15:20:00,129.83,130.02,129.70,129.88,620413
2015-03-02 15:25:00,129.89,130.03,129.82,129.86,421725
2015-03-02 15:30:00,129.87,130.00,129.81,129.95,420820
2015-03-02 15:35:00,129.96,130.01,129.56,129.77,757363
2015-03-02 15:40:00,129.78,129.84,129.71,129.82,441508
2015-03-02 15:45:00,129.82,129.84,129.51,129.61,472256
2015-03-02 15:50:00,129.62,129.63,129.20,129.22,777688
2015-03-02 15:55:00,129.23,129.53,129.22,129.49,588254
2015-03-02 16:00:00,129.50,129.55,129.36,129.44,385159
2015-03-02 16:05:00,129.43,129.44,129.16,129.22,647559
2015-03-02 16:10:00,129.21,129.38,129.13,129.36,379156
2015-03-02 16:15:00,129.37,129.45,129.30,129.34,306389
2015-03-02 16:20:00,129.36,129.40,129.25,129.31,325289
2015-03-02 16:25:00,129.30,129.58,129.30,129.56,498664
2015-03-02 16:30:00,129.55,129.60,129.42,129.52,223302
2015-03-02 16:35:00,129.52,129.79,129.52,129.64,450325
2015-03-02 16:40:00,129.65,129.71,129.45,129.63,299418
2015-03-02 16:45:00,129.63,129.72,129.54,129.61,256496
2015-03-02 16:50:00,129.60,129.65,129.53,129.53,215742
2015-03-02 16:55:00,129.52,129.62,129.46,129.52,295843
2015-03-02 17:00:00,129.52,129.65,129.48,129.57,207252
2015-03-02 17:05:00,129.58,129.63,129.54,129.61,206561
2015-03-02 17:10:00,129.61,129.65,129.53,129.54,196569
2015-03-02 17:15:00,129.54,129.59,129.26,129.34,396344
2015-03-02 17:20:00,129.33,129.40,129.29,129.33,227514
2015-03-02 17:25:00,129.32,129.33,129.18,129.20,352399
2015-03-02 17:30:00,129.21,129.22,129.11,129.21,368618
2015-03-02 17:35:00,129.20,129.25,129.15,129.15,201587
2015-03-02 17:40:00,129.16,129.16,128.85,128.88,914423
2015-03-02 17:45:00,128.87,128.90,128.40,128.74,1581963
2015-03-02 17:50:00,128.74,128.77,128.61,128.69,327065
2015-03-02 17:55:00,128.70,128.88,128.68,128.76,340818
2015-03-02 18:00:00,128.76,128.94,128.75,128.89,262823
2015-03-02 18:05:00,128.89,128.90,128.73,128.86,233170
2015-03-02 18:10:00,128.87,128.89,128.77,128.78,281744
2015-03-02 18:15:00,128.78,128.84,128.71,128.80,277242
2015-03-02 18:20:00,128.80,128.83,128.67,128.68,180968
2015-03-02 18:25:00,128.67,128.68,128.36,128.39,613564
2015-03-02 18:30:00,128.38,128.62,128.30,128.62,447564
2015-03-02 18:35:00,128.60,128.61,128.39,128.41,255624
2015-03-02 18:40:00,128.41,128.70,128.40,128.68,453448
2015-03-02 18:45:00,128.68,128.97,128.67,128.85,560806
2015-03-02 18:50:00,128.86,128.90,128.70,128.73,306439
2015-03-02 18:55:00,128.73,128.84,128.67,128.79,379962
2015-03-02 19:00:00,128.80,128.93,128.78,128.91,260694
2015-03-02 19:05:00,128.91,128.91,128.69,128.83,421050
2015-03-02 19:10:00,128.82,128.88,128.62,128.68,407653
2015-03-02 19:15:00,128.69,128.69,128.54,128.58,347527
2015-03-02 19:20:00,128.58,128.79,128.56,128.67,392842
2015-03-02 19:25:00,128.68,128.73,128.48,128.54,377991
2015-03-02 19:30:00,128.55,128.73,128.54,128.65,274085
2015-03-02 19:35:00,128.65,128.86,128.63,128.76,347448
2015-03-02 19:40:00,128.76,128.77,128.55,128.58,311970
2015-03-02 19:45:00,128.58,128.70,128.55,128.65,297428
2015-03-02 19:50:00,128.66,128.75,128.62,128.68,320387
2015-03-02 19:55:00,128.69,128.71,128.31,128.43,624634
2015-03-02 20:00:00,128.44,128.81,128.44,128.76,495530
2015-03-02 20:05:00,128.77,128.88,128.71,128.85,436088
2015-03-02 20:10:00,128.84,129.00,128.83,128.97,542448
2015-03-02 20:15:00,128.97,129.01,128.83,128.84,404738
2015-03-02 20:20:00,128.83,128.93,128.80,128.85,342166
2015-03-02 20:25:00,128.85,129.00,128.85,128.89,362450
2015-03-02 20:30:00,128.89,129.09,128.88,129.07,455419
2015-03-02 20:35:00,129.08,129.19,128.95,128.99,685679
2015-03-02 20:40:00,129.00,129.01,128.82,128.97,347063
2015-03-02 20:45:00,128.96,129.00,128.87,128.99,350663
2015-03-02 20:50:00,128.99,129.19,128.95,129.07,243895
2015-03-02 20:55:00,129.03,129.03,128.98,128.99,345924
2015-03-02 21:00:00,128.99,129.09,128.92,129.09,4517428
2015-03-03 14:30:00,128.96,129.10,128.92,129.00,406114
2015-03-03 14:35:00,129.08,129.09,128.40,128.75,1205516
2015-03-03 14:40:00,128.75,129.47,128.73,129.29,1381635
2015-03-03 14:45:00,129.28,129.30,128.60,129.02,987698
2015-03-03 14:50:00,129.03,129.23,128.82,128.85,683824
2015-03-03 14:55:00,128.85,129.01,128.68,128.69,738578
2015-03-03 15:00:00,128.68,129.09,128.68,128.90,585867
2015-03-03 15:05:00,128.91,129.34,128.80,129.21,954311
2015-03-03 15:10:00,129.20,129.46,129.04,129.15,810173
2015-03-03 15:15:00,129.16,129.29,128.86,129.00,609845
2015-03-03 15:20:00,129.03,129.10,128.86,129.07,325725
2015-03-03 15:25:00,129.07,129.19,128.90,128.97,309767
2015-03-03 15:30:00,128.97,129.03,128.64,128.83,731868
