dt,open_price,high,low,close_price,volume
2015-02-23 20:15:00,162.73,162.78,162.65,162.67,19138
2015-02-23 20:20:00,162.67,162.69,162.61,162.64,19967
2015-02-23 20:25:00,162.64,162.74,162.63,162.72,19791
2015-02-23 20:30:00,162.74,162.75,162.69,162.69,24230
2015-02-23 20:35:00,162.71,162.71,162.52,162.53,33079
2015-02-23 20:40:00,162.53,162.59,162.51,162.59,33747
2015-02-23 20:45:00,162.59,162.67,162.53,162.60,47639
2015-02-23 20:50:00,162.62,162.67,162.50,162.51,60680
2015-02-23 20:55:00,162.53,162.62,162.50,162.62,62727
2015-02-23 21:00:00,162.63,162.92,162.63,162.90,122290
2015-02-24 14:35:00,162.49,162.70,162.01,162.32,117654
2015-02-24 14:40:00,162.35,162.37,161.72,161.80,62351
2015-02-24 14:45:00,161.71,162.10,161.68,161.94,123010
2015-02-24 14:50:00,161.97,162.35,161.82,162.25,58769
2015-02-24 14:55:00,162.22,162.43,162.04,162.16,32396
2015-02-24 15:00:00,162.16,162.16,161.90,161.90,29623
2015-02-24 15:05:00,161.97,161.99,161.51,161.88,59543
2015-02-24 15:10:00,161.89,162.08,161.87,162.08,23753
2015-02-24 15:15:00,162.07,162.08,161.95,162.00,26546
2015-02-24 15:20:00,162.00,162.07,161.94,162.02,61562
2015-02-24 15:25:00,162.02,162.19,161.99,162.16,37500
2015-02-24 15:30:00,162.18,162.39,162.07,162.25,48181
2015-02-24 15:35:00,162.27,162.27,162.08,162.17,27828
2015-02-24 15:40:00,162.18,162.18,162.00,162.05,27473
2015-02-24 15:45:00,162.05,162.19,162.03,162.18,25190
2015-02-24 15:50:00,162.18,162.31,162.15,162.31,21989
2015-02-24 15:55:00,162.30,162.52,162.24,162.50,46444
2015-02-24 16:00:00,162.50,162.70,162.50,162.66,24671
2015-02-24 16:05:00,162.66,162.73,162.59,162.70,28791
2015-02-24 16:10:00,162.71,162.86,162.68,162.83,25730
2015-02-24 16:15:00,162.83,163.01,162.76,162.96,51807
2015-02-24 16:20:00,163.00,163.15,162.98,163.13,44398
2015-02-24 16:25:00,163.12,163.46,163.11,163.30,53359
2015-02-24 16:30:00,163.30,163.43,163.25,163.38,32743
2015-02-24 16:35:00,163.40,163.44,163.28,163.30,38225
2015-02-24 16:40:00,163.28,163.28,163.05,163.12,46047
2015-02-24 16:45:00,163.10,163.42,163.10,163.40,20351
2015-02-24 16:50:00,163.39,163.65,163.38,163.51,34988
2015-02-24 16:55:00,163.51,163.65,163.50,163.64,20908
2015-02-24 17:00:00,163.63,163.71,163.60,163.63,31935
2015-02-24 17:05:00,163.61,163.74,163.52,163.56,52604
2015-02-24 17:10:00,163.56,163.67,163.54,163.59,25192
2015-02-24 17:15:00,163.58,163.66,163.53,163.56,13286
2015-02-24 17:20:00,163.55,163.57,163.39,163.41,37009
2015-02-24 17:25:00,163.42,163.64,163.42,163.63,23298
2015-02-24 17:30:00,163.61,163.61,163.49,163.51,23867
2015-02-24 17:35:00,163.52,163.56,163.23,163.33,29794
2015-02-24 17:40:00,163.35,163.39,163.28,163.35,15589
2015-02-24 17:45:00,163.36,163.42,163.24,163.42,27175
2015-02-24 17:50:00,163.38,163.54,163.38,163.52,19557
2015-02-24 17:55:00,163.47,163.54,163.45,163.54,19055
2015-02-24 18:00:00,163.52,163.68,163.51,163.64,22892
2015-02-24 18:05:00,163.65,163.70,163.54,163.63,37591
2015-02-24 18:10:00,163.64,163.68,163.57,163.65,21601
2015-02-24 18:15:00,163.64,163.78,163.59,163.69,20817
2015-02-24 18:20:00,163.71,163.81,163.67,163.78,13112
2015-02-24 18:25:00,163.76,163.94,163.67,163.89,40591
2015-02-24 18:30:00,163.89,163.91,163.81,163.87,25326
2015-02-24 18:35:00,163.88,164.03,163.87,163.96,48575
2015-02-24 18:40:00,163.95,164.19,163.93,164.15,33868
2015-02-24 18:45:00,164.15,164.38,164.13,164.38,42890
2015-02-24 18:50:00,164.38,164.49,164.19,164.21,73967
2015-02-24 18:55:00,164.19,164.23,164.10,164.14,29890
2015-02-24 19:00:00,164.14,164.20,164.10,164.15,32246
2015-02-24 19:05:00,164.16,164.30,164.11,164.15,32428
2015-02-24 19:10:00,164.14,164.15,164.05,164.07,23349
2015-02-24 19:15:00,164.07,164.22,164.06,164.22,21003
2015-02-24 19:20:00,164.22,164.34,164.19,164.19,32813
2015-02-24 19:25:00,164.20,164.39,164.19,164.39,25583
2015-02-24 19:30:00,164.39,164.42,164.34,164.36,31751
2015-02-24 19:35:00,164.35,164.42,164.32,164.35,30327
2015-02-24 19:40:00,164.35,164.41,164.30,164.32,26520
2015-02-24 19:45:00,164.33,164.40,164.27,164.38,40489
2015-02-24 19:50:00,164.38,164.44,164.37,164.40,37421
2015-02-24 19:55:00,164.38,164.56,164.35,164.55,55291
2015-02-24 20:00:00,164.56,164.82,164.56,164.79,67536
2015-02-24 20:05:00,164.78,164.84,164.61,164.83,62064
2015-02-24 20:10:00,164.82,164.94,164.81,164.89,71211
2015-02-24 20:15:00,164.89,164.93,164.83,164.91,39277
2015-02-24 20:20:00,164.92,164.94,164.85,164.89,53304
2015-02-24 20:25:00,164.89,164.95,164.85,164.93,56209
2015-02-24 20:30:00,164.93,164.99,164.89,164.93,55605
2015-02-24 20:35:00,164.91,164.99,164.90,164.97,68324
2015-02-24 20:40:00,164.97,164.99,164.88,164.91,49043
2015-02-24 20:45:00,164.90,164.97,164.86,164.90,75319
2015-02-24 20:50:00,164.89,164.91,164.76,164.81,80054
2015-02-24 20:55:00,164.80,164.83,164.73,164.80,113766
2015-02-24 21:00:00,164.81,164.96,164.80,164.85,143106
2015-02-25 14:30:00,164.94,164.96,164.94,164.96,700
2015-02-25 14:35:00,164.63,164.95,164.50,164.57,119682
2015-02-25 14:40:00,164.56,164.66,163.94,163.94,90619
2015-02-25 14:45:00,163.98,164.16,163.44,163.49,74703
2015-02-25 14:50:00,163.53,163.87,163.24,163.57,157903
2015-02-25 14:55:00,163.55,163.85,163.52,163.70,62352
2015-02-25 15:00:00,163.74,163.85,163.55,163.59,29992
2015-02-25 15:05:00,163.64,163.79,163.53,163.56,56133
2015-02-25 15:10:00,163.56,163.66,163.50,163.61,37721
2015-02-25 15:15:00,163.57,163.68,163.47,163.61,27918
2015-02-25 15:20:00,163.60,163.79,163.60,163.64,42252
2015-02-25 15:25:00,163.70,163.70,163.39,163.53,47175
2015-02-25 15:30:00,163.48,163.59,163.32,163.51,35837
2015-02-25 15:35:00,163.47,163.67,163.45,163.64,20698
2015-02-25 15:40:00,163.65,163.68,163.52,163.62,47581
2015-02-25 15:45:00,163.63,163.76,163.56,163.75,21908
2015-02-25 15:50:00,163.77,163.88,163.72,163.72,30358
2015-02-25 15:55:00,163.72,163.77,163.55,163.58,55263
2015-02-25 16:00:00,163.60,163.74,163.51,163.54,56838
2015-02-25 16:05:00,163.54,163.57,163.11,163.22,88578
2015-02-25 16:10:00,163.22,163.25,163.14,163.20,44729
2015-02-25 16:15:00,163.22,163.30,163.13,163.14,28082
2015-02-25 16:20:00,163.11,163.21,163.11,163.20,25259
2015-02-25 16:25:00,163.20,163.22,163.12,163.12,18338
2015-02-25 16:30:00,163.12,163.21,163.07,163.10,32440
2015-02-25 16:35:00,163.13,163.21,163.06,163.20,21482
2015-02-25 16:40:00,163.21,163.24,163.09,163.11,20038
2015-02-25 16:45:00,163.12,163.12,162.74,162.75,48180
2015-02-25 16:50:00,162.76,162.85,162.62,162.63,55062
2015-02-25 16:55:00,162.63,162.99,162.60,162.98,71813
2015-02-25 17:00:00,162.98,163.17,162.96,163.13,26682
2015-02-25 17:05:00,163.15,163.37,163.15,163.32,26668
2015-02-25 17:10:00,163.32,163.42,163.20,163.40,35153
2015-02-25 17:15:00,163.39,163.45,163.32,163.39,23416
2015-02-25 17:20:00,163.43,163.46,163.37,163.37,20377
2015-02-25 17:25:00,163.36,163.40,163.17,163.25,17263
2015-02-25 17:30:00,163.26,163.26,163.07,163.09,14431
2015-02-25 17:35:00,163.12,163.25,163.04,163.25,13955
2015-02-25 17:40:00,163.25,163.25,163.05,163.07,27252
2015-02-25 17:45:00,163.08,163.12,163.03,163.05,14418
2015-02-25 17:50:00,163.05,163.16,163.02,163.14,26406
2015-02-25 17:55:00,163.16,163.25,163.14,163.16,11138
2015-02-25 18:00:00,163.15,163.16,163.09,163.12,13392
2015-02-25 18:05:00,163.12,163.15,163.02,163.09,20055
2015-02-25 18:10:00,163.10,163.10,162.92,162.93,33387
2015-02-25 18:15:00,162.92,162.98,162.79,162.88,27301
2015-02-25 18:20:00,162.92,162.94,162.76,162.84,30141
2015-02-25 18:25:00,162.86,163.01,162.85,163.00,13055
2015-02-25 18:30:00,163.01,163.08,162.84,162.84,30109
2015-02-25 18:35:00,162.84,163.04,162.83,162.97,39431
2015-02-25 18:40:00,162.97,163.10,162.96,163.09,36268
2015-02-25 18:45:00,163.10,163.27,163.10,163.24,20263
2015-02-25 18:50:00,163.22,163.22,163.01,163.05,22476
2015-02-25 18:55:00,163.05,163.07,162.94,162.96,18785
2015-02-25 19:00:00,162.96,163.17,162.95,163.17,24953
2015-02-25 19:05:00,163.22,163.32,163.19,163.27,31547
2015-02-25 19:10:00,163.27,163.28,163.17,163.19,34107
2015-02-25 19:15:00,163.18,163.23,163.13,163.19,28773
2015-02-25 19:20:00,163.18,163.26,163.17,163.26,17037
2015-02-25 19:25:00,163.25,163.25,162.94,162.96,41507
2015-02-25 19:30:00,162.97,162.97,162.77,162.80,44639
2015-02-25 19:35:00,162.78,162.97,162.77,162.94,32765
2015-02-25 19:40:00,162.95,163.09,162.86,162.87,64703
2015-02-25 19:45:00,162.85,162.90,162.78,162.81,25226
2015-02-25 19:50:00,162.84,162.87,162.76,162.77,33818
2015-02-25 19:55:00,162.77,162.77,162.61,162.70,56831
2015-02-25 20:00:00,162.70,162.75,162.66,162.71,31096
2015-02-25 20:05:00,162.70,162.76,162.59,162.63,37969
2015-02-25 20:10:00,162.65,162.74,162.58,162.63,55571
2015-02-25 20:15:00,162.66,162.86,162.66,162.85,20657
2015-02-25 20:20:00,162.84,162.92,162.84,162.84,35791
2015-02-25 20:25:00,162.84,162.85,162.72,162.74,38798
2015-02-25 20:30:00,162.74,162.74,162.59,162.67,42706
2015-02-25 20:35:00,162.69,162.91,162.67,162.69,45270
2015-02-25 20:40:00,162.71,162.80,162.70,162.73,69211
2015-02-25 20:45:00,162.73,162.80,162.67,162.80,57443
2015-02-25 20:50:00,162.80,162.82,162.63,162.68,80983
2015-02-25 20:55:00,162.68,162.93,162.68,162.81,70009
2015-02-25 21:00:00,162.81,162.83,162.61,162.76,216000
2015-02-26 14:35:00,163.74,163.78,163.11,163.33,164540
2015-02-26 14:40:00,163.44,164.14,163.32,164.00,90911
2015-02-26 14:45:00,164.00,164.01,163.60,163.91,63902
2015-02-26 14:50:00,163.94,164.02,163.84,164.02,67078
2015-02-26 14:55:00,164.05,164.05,163.76,163.89,53845
2015-02-26 15:00:00,163.86,163.95,163.70,163.83,34168
2015-02-26 15:05:00,163.85,163.87,163.49,163.77,66624
2015-02-26 15:10:00,163.80,163.80,163.14,163.29,71591
2015-02-26 15:15:00,163.32,163.32,162.81,163.07,104282
2015-02-26 15:20:00,163.09,163.12,162.96,162.96,52760
2015-02-26 15:25:00,162.90,162.91,162.63,162.66,94302
2015-02-26 15:30:00,162.66,162.72,162.61,162.63,42991
2015-02-26 15:35:00,162.61,162.65,162.19,162.38,72848
2015-02-26 15:40:00,162.42,162.66,162.40,162.62,70276
2015-02-26 15:45:00,162.65,163.00,162.61,162.94,72316
2015-02-26 15:50:00,162.94,163.00,162.82,162.87,27040
2015-02-26 15:55:00,162.84,162.84,162.46,162.54,58996
2015-02-26 16:00:00,162.54,162.55,162.21,162.22,44137
2015-02-26 16:05:00,162.24,162.30,161.90,162.26,79326
2015-02-26 16:10:00,162.28,162.49,162.24,162.31,35664
2015-02-26 16:15:00,162.34,162.36,161.87,161.91,68818
2015-02-26 16:20:00,161.96,161.97,161.75,161.84,54300
2015-02-26 16:25:00,161.84,162.04,161.81,162.03,91317
2015-02-26 16:30:00,162.03,162.19,161.92,162.17,46104
2015-02-26 16:35:00,162.17,162.18,161.89,162.04,33406
2015-02-26 16:40:00,162.02,162.16,161.85,161.88,41792
2015-02-26 16:45:00,161.89,161.92,161.65,161.73,68122
2015-02-26 16:50:00,161.74,161.79,161.59,161.61,52561
2015-02-26 16:55:00,161.61,161.62,161.27,161.36,110507
2015-02-26 17:00:00,161.36,161.37,161.09,161.09,64350
2015-02-26 17:05:00,161.09,161.15,160.81,160.84,119131
2015-02-26 17:10:00,160.88,160.88,160.60,160.68,119160
2015-02-26 17:15:00,160.68,160.70,160.53,160.54,81379
2015-02-26 17:20:00,160.54,160.54,160.21,160.30,133529
2015-02-26 17:25:00,160.31,160.65,160.19,160.48,69596
2015-02-26 17:30:00,160.49,160.57,160.40,160.49,52238
2015-02-26 17:35:00,160.49,160.63,160.44,160.52,60909
2015-02-26 17:40:00,160.53,160.54,160.40,160.42,66132
2015-02-26 17:45:00,160.41,160.44,160.10,160.13,172919
2015-02-26 17:50:00,160.16,160.32,160.10,160.12,119520
2015-02-26 17:55:00,160.10,160.16,159.77,159.85,159740
2015-02-26 18:00:00,159.81,160.24,159.81,160.15,67248
2015-02-26 18:05:00,160.17,160.37,160.13,160.16,66728
2015-02-26 18:10:00,160.20,160.23,160.05,160.12,24515
2015-02-26 18:15:00,160.10,160.43,160.03,160.43,42434
2015-02-26 18:20:00,160.43,160.60,160.41,160.55,62099
2015-02-26 18:25:00,160.55,160.55,160.20,160.41,58209
2015-02-26 18:30:00,160.42,161.00,160.42,160.77,142457
2015-02-26 18:35:00,160.77,161.17,160.76,161.17,86343
2015-02-26 18:40:00,161.16,161.28,161.03,161.12,80163
2015-02-26 18:45:00,161.11,161.15,161.03,161.06,41777
2015-02-26 18:50:00,161.03,161.10,160.92,161.10,57985
2015-02-26 18:55:00,161.10,161.19,161.09,161.16,36888
2015-02-26 19:00:00,161.13,161.13,161.00,161.05,69618
2015-02-26 19:05:00,161.06,161.15,161.01,161.13,47548
2015-02-26 19:10:00,161.12,161.18,161.03,161.09,48998
2015-02-26 19:15:00,161.11,161.11,161.00,161.04,65457
2015-02-26 19:20:00,161.03,161.05,160.90,161.01,62772
2015-02-26 19:25:00,161.00,161.09,160.98,161.07,61486
2015-02-26 19:30:00,161.07,161.20,160.94,160.96,43119
2015-02-26 19:35:00,160.96,161.03,160.68,160.69,43564
2015-02-26 19:40:00,160.70,160.80,160.60,160.75,34908
2015-02-26 19:45:00,160.75,160.83,160.43,160.45,38721
2015-02-26 19:50:00,160.45,160.45,160.30,160.31,54353
2015-02-26 19:55:00,160.30,160.39,160.24,160.32,91724
2015-02-26 20:00:00,160.34,160.34,159.95,160.03,103864
2015-02-26 20:05:00,160.04,160.08,159.93,160.03,102601
2015-02-26 20:10:00,160.03,160.24,160.03,160.22,87468
2015-02-26 20:15:00,160.24,160.47,160.21,160.47,52478
2015-02-26 20:20:00,160.48,160.74,160.26,160.63,83984
2015-02-26 20:25:00,160.62,160.73,160.57,160.62,66227
2015-02-26 20:30:00,160.64,160.70,160.57,160.64,49517
2015-02-26 20:35:00,160.64,160.67,160.59,160.65,94048
2015-02-26 20:40:00,160.64,160.68,160.59,160.60,64450
2015-02-26 20:45:00,160.60,160.88,160.59,160.85,94358
2015-02-26 20:50:00,160.84,160.86,160.55,160.61,107690
2015-02-26 20:55:00,160.61,160.95,160.60,160.92,126695
2015-02-26 21:00:00,160.91,160.94,160.76,160.87,195059
2015-02-27 14:35:00,161.05,161.05,160.16,160.19,117428
2015-02-27 14:40:00,160.28,160.62,160.21,160.40,37756
2015-02-27 14:45:00,160.40,160.58,160.16,160.47,52069
2015-02-27 14:50:00,160.52,160.65,160.25,160.53,37443
2015-02-27 14:55:00,160.53,161.13,160.51,161.11,73518
2015-02-27 15:00:00,161.19,161.34,161.06,161.15,43234
2015-02-27 15:05:00,161.13,161.43,161.02,161.43,43828
2015-02-27 15:10:00,161.43,161.81,161.39,161.71,72123
2015-02-27 15:15:00,161.71,161.88,161.63,161.70,50183
2015-02-27 15:20:00,161.69,161.72,161.22,161.55,52940
2015-02-27 15:25:00,161.55,162.20,161.49,162.16,69412
2015-02-27 15:30:00,162.16,162.29,162.02,162.07,52150
2015-02-27 15:35:00,162.11,162.14,161.86,161.96,87724
2015-02-27 15:40:00,162.00,162.10,161.92,162.01,36161
2015-02-27 15:45:00,161.99,162.00,161.81,161.99,64708
2015-02-27 15:50:00,161.99,162.00,161.91,161.98,24849
2015-02-27 15:55:00,161.97,161.98,161.89,161.92,43086
2015-02-27 16:00:00,161.90,161.96,161.89,161.93,38583
2015-02-27 16:05:00,161.91,161.92,161.72,161.72,43605
2015-02-27 16:10:00,161.72,161.85,161.72,161.78,31495
2015-02-27 16:15:00,161.78,161.96,161.68,161.93,31570
2015-02-27 16:20:00,161.95,161.96,161.88,161.90,19081
2015-02-27 16:25:00,161.88,161.92,161.69,161.89,33512
2015-02-27 16:30:00,161.88,161.88,161.72,161.75,21112
2015-02-27 16:35:00,161.75,161.87,161.72,161.85,22483
2015-02-27 16:40:00,161.85,161.95,161.84,161.94,28088
2015-02-27 16:45:00,161.94,162.14,161.94,162.14,27014
2015-02-27 16:50:00,162.13,162.15,162.01,162.03,35923
2015-02-27 16:55:00,162.03,162.08,161.93,161.94,23825
2015-02-27 17:00:00,161.93,161.95,161.86,161.91,21611
2015-02-27 17:05:00,161.91,161.93,161.81,161.82,18784
2015-02-27 17:10:00,161.83,161.97,161.82,161.97,10701
2015-02-27 17:15:00,161.97,162.04,161.85,161.86,24127
2015-02-27 17:20:00,161.86,161.87,161.64,161.66,19936
2015-02-27 17:25:00,161.66,161.85,161.62,161.84,23690
2015-02-27 17:30:00,161.83,161.99,161.82,161.96,22173
2015-02-27 17:35:00,161.97,161.98,161.78,161.80,26324
2015-02-27 17:40:00,161.82,161.83,161.64,161.69,16821
2015-02-27 17:45:00,161.69,161.69,161.54,161.57,37220
2015-02-27 17:50:00,161.59,161.73,161.59,161.72,17520
2015-02-27 17:55:00,161.71,161.83,161.68,161.72,24375
2015-02-27 18:00:00,161.72,161.87,161.69,161.86,16973
2015-02-27 18:05:00,161.86,161.96,161.85,161.85,19438
2015-02-27 18:10:00,161.87,161.92,161.83,161.90,15960
2015-02-27 18:15:00,161.90,161.99,161.90,161.90,19500
2015-02-27 18:20:00,161.92,161.94,161.67,161.68,28308
2015-02-27 18:25:00,161.66,161.73,161.45,161.47,35950
2015-02-27 18:30:00,161.47,161.53,161.44,161.48,17372
2015-02-27 18:35:00,161.49,161.59,161.41,161.51,21100
2015-02-27 18:40:00,161.49,161.51,161.44,161.49,10869
2015-02-27 18:45:00,161.49,161.59,161.47,161.59,15914
2015-02-27 18:50:00,161.59,161.62,161.52,161.53,18769
2015-02-27 18:55:00,161.54,161.54,161.42,161.43,15074
2015-02-27 19:00:00,161.42,161.50,161.36,161.47,27815
2015-02-27 19:05:00,161.48,161.57,161.46,161.56,20722
2015-02-27 19:10:00,161.57,161.59,161.50,161.51,29517
2015-02-27 19:15:00,161.50,161.60,161.47,161.54,23210
2015-02-27 19:20:00,161.54,161.73,161.53,161.66,32174
2015-02-27 19:25:00,161.66,161.68,161.58,161.66,32395
2015-02-27 19:30:00,161.65,161.81,161.65,161.80,23052
2015-02-27 19:35:00,161.81,161.87,161.76,161.87,33569
2015-02-27 19:40:00,161.86,161.93,161.72,161.75,39674
2015-02-27 19:45:00,161.74,161.78,161.64,161.69,31099
2015-02-27 19:50:00,161.68,161.79,161.61,161.78,27968
2015-02-27 19:55:00,161.76,161.78,161.68,161.75,29595
2015-02-27 20:00:00,161.76,161.77,161.56,161.65,40886
2015-02-27 20:05:00,161.65,161.65,161.37,161.49,36729
2015-02-27 20:10:00,161.48,161.52,161.42,161.46,34884
2015-02-27 20:15:00,161.45,161.47,161.36,161.41,30276
2015-02-27 20:20:00,161.41,161.43,161.30,161.40,60821
2015-02-27 20:25:00,161.40,161.53,161.39,161.53,36808
2015-02-27 20:30:00,161.52,161.63,161.47,161.63,41127
2015-02-27 20:35:00,161.64,161.71,161.62,161.65,59039
2015-02-27 20:40:00,161.65,161.78,161.64,161.67,71905
2015-02-27 20:45:00,161.67,162.04,161.67,161.88,207197
2015-02-27 20:50:00,161.90,162.06,161.88,162.05,109433
2015-02-27 20:55:00,162.06,162.14,161.95,161.97,140103
2015-02-27 21:00:00,161.97,162.12,161.93,161.97,304749
2015-03-02 14:35:00,161.68,161.89,160.81,160.93,147432
2015-03-02 14:40:00,160.97,160.97,160.07,160.32,234878
2015-03-02 14:45:00,160.32,160.82,160.20,160.35,142953
2015-03-02 14:50:00,160.43,160.55,160.21,160.37,69301
2015-03-02 14:55:00,160.36,160.75,160.22,160.57,134087
2015-03-02 15:00:00,160.58,160.59,160.16,160.21,77550
2015-03-02 15:05:00,160.18,160.48,160.03,160.05,71165
2015-03-02 15:10:00,160.04,160.43,160.04,160.24,77585
2015-03-02 15:15:00,160.25,160.71,160.25,160.46,106186
2015-03-02 15:20:00,160.45,160.45,160.30,160.41,49215
2015-03-02 15:25:00,160.43,160.84,160.42,160.63,62720
2015-03-02 15:30:00,160.60,160.66,160.41,160.60,82033
2015-03-02 15:35:00,160.61,160.72,160.11,160.30,95209
2015-03-02 15:40:00,160.29,160.29,159.92,160.01,129007
2015-03-02 15:45:00,160.04,160.09,159.81,159.85,83377
2015-03-02 15:50:00,159.86,160.16,159.86,159.95,76948
2015-03-02 15:55:00,159.96,160.13,159.86,160.01,48468
2015-03-02 16:00:00,160.02,160.09,159.97,160.05,38367
2015-03-02 16:05:00,160.04,160.22,160.01,160.07,56467
2015-03-02 16:10:00,160.06,160.34,159.95,160.34,118684
2015-03-02 16:15:00,160.32,160.35,160.04,160.07,162563
2015-03-02 16:20:00,160.07,160.08,159.88,159.93,76879
2015-03-02 16:25:00,159.93,160.27,159.92,160.19,58607
2015-03-02 16:30:00,160.18,160.44,160.17,160.41,58237
2015-03-02 16:35:00,160.43,160.57,160.24,160.24,83496
2015-03-02 16:40:00,160.24,160.24,160.08,160.18,45290
2015-03-02 16:45:00,160.16,160.37,160.16,160.27,34066
2015-03-02 16:50:00,160.26,160.41,160.24,160.41,30689
2015-03-02 16:55:00,160.40,160.54,160.12,160.18,58052
2015-03-02 17:00:00,160.17,160.34,160.12,160.23,34929
2015-03-02 17:05:00,160.22,160.27,160.09,160.09,43356
2015-03-02 17:10:00,160.08,160.23,160.08,160.19,39365
2015-03-02 17:15:00,160.18,160.21,160.08,160.19,40066
2015-03-02 17:20:00,160.21,160.35,160.20,160.30,27934
2015-03-02 17:25:00,160.29,160.43,160.22,160.43,14920
2015-03-02 17:30:00,160.45,160.46,160.24,160.33,19013
2015-03-02 17:35:00,160.31,160.43,160.29,160.40,21610
2015-03-02 17:40:00,160.38,160.43,160.30,160.38,20053
2015-03-02 17:45:00,160.39,160.48,160.25,160.43,37100
2015-03-02 17:50:00,160.42,160.53,160.42,160.49,32413
2015-03-02 17:55:00,160.49,160.59,160.43,160.46,24114
2015-03-02 18:00:00,160.45,160.59,160.35,160.43,27071
2015-03-02 18:05:00,160.41,160.54,160.41,160.54,18463
2015-03-02 18:10:00,160.53,160.58,160.50,160.51,30445
2015-03-02 18:15:00,160.53,160.62,160.52,160.59,30714
2015-03-02 18:20:00,160.60,160.68,160.56,160.59,26274
2015-03-02 18:25:00,160.62,160.67,160.61,160.63,21341
2015-03-02 18:30:00,160.63,160.63,160.50,160.61,27954
2015-03-02 18:35:00,160.61,160.65,160.58,160.65,30498
2015-03-02 18:40:00,160.65,160.78,160.65,160.73,34600
2015-03-02 18:45:00,160.73,160.75,160.63,160.68,51749
2015-03-02 18:50:00,160.67,160.73,160.64,160.66,24286
2015-03-02 18:55:00,160.66,160.70,160.62,160.68,22396
2015-03-02 19:00:00,160.69,160.70,160.51,160.58,37281
2015-03-02 19:05:00,160.58,160.69,160.55,160.64,16815
2015-03-02 19:10:00,160.63,160.63,160.48,160.56,36728
2015-03-02 19:15:00,160.55,160.60,160.48,160.52,30379
2015-03-02 19:20:00,160.51,160.64,160.43,160.50,50661
2015-03-02 19:25:00,160.51,160.52,160.38,160.41,48276
2015-03-02 19:30:00,160.45,160.54,160.42,160.42,27179
2015-03-02 19:35:00,160.42,160.45,160.32,160.33,47965
2015-03-02 19:40:00,160.33,160.39,160.18,160.32,58872
2015-03-02 19:45:00,160.34,160.44,160.32,160.39,43178
2015-03-02 19:50:00,160.42,160.66,160.37,160.66,25836
2015-03-02 19:55:00,160.66,160.70,160.59,160.69,42758
2015-03-02 20:00:00,160.69,160.84,160.66,160.70,53924
2015-03-02 20:05:00,160.71,160.78,160.65,160.65,37702
2015-03-02 20:10:00,160.67,160.78,160.57,160.68,51399
2015-03-02 20:15:00,160.68,160.76,160.64,160.65,42426
2015-03-02 20:20:00,160.66,160.75,160.63,160.71,43302
2015-03-02 20:25:00,160.71,160.78,160.59,160.59,46523
2015-03-02 20:30:00,160.59,160.61,160.45,160.56,57068
2015-03-02 20:35:00,160.56,160.59,160.49,160.58,66138
2015-03-02 20:40:00,160.58,160.67,160.49,160.58,71628
2015-03-02 20:45:00,160.58,160.68,160.42,160.52,104332
2015-03-02 20:50:00,160.52,160.53,160.34,160.35,130165
2015-03-02 20:55:00,160.51,160.53,160.32,160.52,111371
2015-03-02 21:00:00,160.51,160.55,160.39,160.55,261903
2015-03-03 14:30:00,160.27,160.27,160.04,160.04,300
2015-03-03 14:35:00,160.04,160.50,160.00,160.41,128087
2015-03-03 14:40:00,160.44,161.40,160.33,161.16,95617
2015-03-03 14:45:00,161.32,161.32,160.61,161.09,65968
2015-03-03 14:50:00,161.09,161.73,161.08,161.60,85650
2015-03-03 14:55:00,161.60,161.60,161.09,161.36,75758
2015-03-03 15:00:00,161.32,161.49,161.25,161.44,35419
2015-03-03 15:05:00,161.42,161.52,161.19,161.32,53234
2015-03-03 15:10:00,161.30,161.39,161.14,161.34,49524
2015-03-03 15:15:00,161.35,161.42,161.11,161.23,33294
2015-03-03 15:20:00,161.22,161.44,161.12,161.42,34683
2015-03-03 15:25:00,161.42,161.75,161.42,161.70,51572
2015-03-03 15:30:00,161.71,161.73,161.43,161.73,34530
2015-03-03 15:35:00,161.71,161.75,161.57,161.73,24529
2015-03-03 15:40:00,161.69,161.74,161.55,161.58,28574
2015-03-03 15:45:00,161.61,161.63,161.44,161.50,33283
2015-03-03 15:50:00,161.47,161.52,161.23,161.28,40076
2015-03-03 15:55:00,161.28,161.31,161.10,161.13,35367
2015-03-03 16:00:00,161.17,161.19,161.04,161.04,32836
2015-03-03 16:05:00,161.03,161.06,160.87,160.97,29507
2015-03-03 16:10:00,160.98,161.00,160.89,160.95,32188
2015-03-03 16:15:00,160.99,160.99,160.63,160.74,36606
2015-03-03 16:20:00,160.74,160.88,160.69,160.78,24539
2015-03-03 16:25:00,160.79,160.87,160.60,160.62,34388
2015-03-03 16:30:00,160.63,160.66,160.45,160.54,40428
2015-03-03 16:35:00,160.56,160.68,160.40,160.42,48857
2015-03-03 16:40:00,160.47,160.60,160.42,160.50,32068
2015-03-03 16:45:00,160.54,160.54,160.40,160.52,32872
2015-03-03 16:50:00,160.52,160.80,160.52,160.70,34364
2015-03-03 16:55:00,160.70,160.88,160.69,160.85,18231
2015-03-03 17:00:00,160.91,160.94,160.78,160.91,28693
2015-03-03 17:05:00,160.94,160.95,160.80,160.83,15966
2015-03-03 17:10:00,160.84,160.86,160.74,160.74,14724
2015-03-03 17:15:00,160.73,160.81,160.69,160.77,14429
2015-03-03 17:20:00,160.78,160.91,160.75,160.84,18573
2015-03-03 17:25:00,160.85,160.85,160.72,160.75,17555
